1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2019,92335VSTMT13425,110000479312,VISTA METALS CORP.,13425 WHITTRAM AVE,FONTANA,SAN BERNARDINO,CA,92335,"","",34.094600,-117.513260,NAD83,NA,"",NA,NO,331,Primary Metals,"","","","","","",331314,"","","","","",1319217818741,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,4700.000000,0.000000,0.000000,0.000000,4700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4950.000000,260.000000,0.000000,0.000000,9.000000,150.000000,0.000000,0.000000,0.000000,0.000000,4700.000000,0.000000,0.000000,4859.000000,"",PRODUCTION,0.940000
2019,94553TSCCRAVONR,110021341332,TESORO REFINING & MARKETING CO LLC,150 SOLANO WAY,MARTINEZ,CONTRA COSTA,CA,94553,"","",38.025100,-122.063900,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1319217964170,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,NO,R,Pounds,57.000000,34000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34057.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34057.000000,0.000000,0.000000,34000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34000.000000,"",PRODUCTION,0.950000
2019,91746LGHTM13329,110000477939,LIGHT METALS INC,13329 ECTOR ST,CITY OF INDUSTRY,LOS ANGELES,CA,91746,"","",34.057000,-117.988000,NAD83,CUSTOM ALLOY SALES INC,063832455,CUSTOM ALLOY SALES INC,NO,331,Primary Metals,"","","","","","",331314,"","","","","",1319218021121,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,0,YES,YES,NO,R,Grams,0.000000,0.104300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.317600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.317600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.317600,56.421900,0.000000,0.000000,0.104300,56.317600,0.000000,0.000000,0.000000,0.000000,0.000000,6.951700,0.000000,63.373600,"",PRODUCTION,0.930000
2019,93501NKLRC1667P,110046524249,TRICAL MOJAVE,1667 PURDY AVE,MOJAVE,KERN,CA,93501,"","",35.028056,-118.160833,NAD83,TRICAL INC,028715530,TRICAL INC,NO,325,Chemicals,"","","","","","",325320,"","","","","",1319218083273,Propylene oxide,NO,0000075569,75-56-9,5660,YES,TRI,NO,0,YES,NO,NO,R,Pounds,404.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,405.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,405.000000,0.000000,0.000000,405.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,708.000000,0.000000,1113.000000,"",ACTIVITY,1.000000
2019,90245CHVRN324WE,110002899908,CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,"","",33.908200,-118.408500,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1319218161228,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,NO,R,Pounds,514.000000,1042.000000,2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1558.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,164.000000,0.000000,0.000000,0.000000,0.000000,0.000000,193.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,196.000000,1751.800000,0.000000,0.000000,1558.800000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2800.000000,3.000000,4480.800000,74.000000,PRODUCTION,0.880000
2019,92337FRGDM1685B,110002852315,FORGED METALS INC,10685 BEECH AVE,FONTANA,SAN BERNARDINO,CA,92337,"","",34.059820,-117.471280,NAD83,HOWMET AEROSPACE INC,001339472,HOWMET AEROSPACE INC,NO,332,Fabricated Metals,"","","","","","",332112,332111,"","","","",1319218398461,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,127.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.000000,0.000000,0.000000,22228.000000,0.000000,0.000000,22228.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22405.000000,177.000000,0.000000,0.000000,0.000000,177.000000,0.000000,0.000000,0.000000,0.000000,22228.000000,0.000000,0.000000,22405.000000,"",PRODUCTION,1.520000
2019,91702LSLVN1704W,110000477261,VEOLIA ES TECHNICAL SOLUTIONS LLC,1704 W 1ST ST,AZUSA,LOS ANGELES,CA,91702,"","",34.121580,-117.936690,NAD83,VEOLIA ENVIRONMENTAL SERVICES,047577416,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA LLC,NO,562,Hazardous Waste,"","","","","","",562211,"","","","","",1319218509851,Pyridine,NO,0000110861,110-86-1,27037,NO,TRI,NO,0,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39700.000000,0.000000,39700.000000,0.000000,79700.000000,0.000000,0.000000,0.000000,0.000000,79700.000000,0.000000,119401.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,39700.000000,32000.000000,0.000000,0.000000,79700.000000,151401.000000,"",ACTIVITY,1.000000
2019,90039GLYNN4578B,110000473657,A.G. LAYNE INC.,4578 BRAZIL ST,LOS ANGELES,LOS ANGELES,CA,90039,"","",34.146830,-118.275340,NAD83,NA,"",NA,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1319219418023,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","",""
2019,90704PBBLY1PEBB,110002420425,CATALINA UTILITIES CENTER,1 PEBBLY BEACH RD,AVALON,LOS ANGELES,CA,90704,"","",33.334430,-118.313070,NAD83,EDISON INTERNATIONAL,006908818,EDISON INTERNATIONAL,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1319218468217,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1658.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1658.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.002000,1658.002000,0.000000,0.000000,1658.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1659.002000,"",PRODUCTION,1.010000
2019,90801LNZNC20851,110000476280,SOLVAY USA INC,20851 S SANTA FE AVE,LONG BEACH,LOS ANGELES,CA,90810,"","",33.843611,-118.216389,NAD83,SOLVAY HOLDING INC,874748937,SOLVAY HOLDING INC,NO,325,Chemicals,"","","","","","",325613,"","","","","",1319217930421,Propylene oxide,NO,0000075569,75-56-9,5660,YES,TRI,NO,0,YES,NO,NO,R,Pounds,15.900000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.920000,0.000000,0.000000,15.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.920000,"",PRODUCTION,1.130000
2019,9530WBRBSC22EGR,110022527988,BARBOSA CABINETS,2020 E GRANT LINE RD,TRACY,SAN JOAQUIN,CA,95304,"","",37.754280,-121.394410,NAD83,NA,"",BARBOSA CABINETS,NO,337,Furniture,"","","","","","",337110,"","","","","",1319218075758,Mixture,NO,MIXTURE,MIXTURE,"",NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.030000,0.000000,0.000000,0.020000,0.010000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.040000,"",PRODUCTION,1.000000
2019,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1319218149793,Phenanthrene,NO,0000085018,85-01-8,10199,YES,TRI,NO,0,NO,NO,NO,R,Pounds,3.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,32.000000,0.000000,0.000000,28.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,"",PRODUCTION,0.960000
2019,9200WSSPHR2282F,110022527817,IONIS PHARMACEUTICALS INC.,2282 FARADAY AVENUE,CARLSBAD,SAN DIEGO,CA,92008,"","",33.134430,-117.277520,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325411,"","","","","",1319217626086,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3527.000000,0.000000,0.000000,0.000000,0.000000,3527.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46865.000000,46865.000000,0.000000,50392.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3527.000000,0.000000,46865.000000,50393.000000,"",PRODUCTION,1.000000
2019,90670MRCNP14722,110000475655,AMERICAN POLYMERS CORP DBA POLYCOAT PRODUCTS,14722 SPRING AVE,SANTA FE SPRINGS,LOS ANGELES,CA,90670,"","",33.897328,-118.039862,NAD83,AMERICAN POLYMERS CORP,091427336,AMERICAN POLYMERS CORP,NO,325,Chemicals,"","","","","","",325510,"","","","","",1319217894031,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,NO,R,Pounds,798.000000,798.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1596.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000,72.000000,0.000000,0.000000,101.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.000000,1596.000000,0.000000,0.000000,1596.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.000000,0.000000,0.000000,1697.000000,"",ACTIVITY,1.950000
2019,95131SNMNC2068B,110000484672,SANMINA PLANT # 2,2068 BERING DR,SAN JOSE,SANTA CLARA,CA,95131,"","",37.376596,-121.916705,NAD83,NA,"",SANMINA CORP,NO,334,Computers and Electronic Products,"","","","","","",334412,"","","","","",1319218002018,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.780000,0.000000,29.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3992.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4021.780000,0.000000,88054.000000,0.000000,0.000000,0.000000,88054.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92075.780000,4021.780000,0.000000,0.000000,0.000000,3992.000000,29.780000,0.000000,0.000000,0.000000,88054.000000,0.000000,0.000000,92075.780000,"",ACTIVITY,1.020000
2019,95050SGMCR393MA,110000484299,TTM TECHNOLOGIES N.A. LLC,407 MATHEW ST,SANTA CLARA,SANTA CLARA,CA,95050,"","",37.362630,-121.939830,NAD83,TTM TECHNOLOGIES INC,NA,TTM TECHNOLOGIES INC,NO,334,Computers and Electronic Products,"","","","","","",334412,"","","","","",1319218429292,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,2.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,21.900000,0.000000,21.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,984.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1005.900000,0.000000,157867.000000,0.000000,0.000000,0.000000,157867.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158872.900000,1010.900000,0.000000,0.000000,5.000000,984.000000,21.900000,0.000000,0.000000,0.000000,157867.000000,0.000000,0.000000,158877.900000,"",PRODUCTION,1.180000
2019,92514FLTWD7007J,110064125012,FLEETWOOD HOMES OF CALIFORNIA INC 08,7007 JURUPA AVE,RIVERSIDE,RIVERSIDE,CA,92504,"","",33.961560,-117.448100,NAD83,FLEETWOOD HOMES INC,831722991,FLEETWOOD HOMES INC,NO,321,Wood Products,"","","","","","",321991,"","","","","",1319218060743,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,0,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","",""
2019,95320HGNMF19527,110000485065,HOGAN MANUFACTURING INC,19527 MC HENRY AVE,ESCALON,SAN JOAQUIN,CA,95320,"","",37.782660,-120.996290,NAD83,HOGAN MANUFACTURING INC,009171992,HOGAN MANUFACTURING INC,NO,332,Fabricated Metals,"","","","","","",332999,"","","","","",1319218077307,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,61.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,0.000000,0.000000,181815.000000,181815.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,181935.000000,181.000000,0.000000,0.000000,61.000000,120.000000,0.000000,0.000000,0.000000,0.000000,181815.000000,0.000000,0.000000,181996.000000,"",PRODUCTION,0.680000
2019,90245CHVRN324WE,110002899908,CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,"","",33.908200,-118.408500,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1319218161166,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,NO,R,Pounds,2.100000,129.900000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,202.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.000000,53210.000000,0.000000,0.000000,0.000000,1.000000,0.000000,53837.000000,0.000000,27009.000000,0.000000,0.000000,0.000000,27009.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80846.000000,54039.000000,0.000000,0.000000,202.000000,52285.000000,1.000000,0.000000,0.000000,0.000000,27009.000000,0.000000,0.000000,79497.000000,1551.000000,PRODUCTION,0.880000
2019,92316RCCLT2395S,110000479189,TESORO - COLTON TERMINAL,2395 E RIVERSIDE AVE,BLOOMINGTON,SAN BERNARDINO,CA,92316,"","",34.058134,-117.370240,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1319218223459,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,270.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,580.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,581.000000,0.000000,0.000000,580.000000,1.000000,0.000000,0.000000,0.000000,32000.000000,0.000000,37.000000,0.000000,32618.000000,"",ACTIVITY,0.960000
2019,90221CSTCS3025V,110000861354,FS PRECISION TECHNOLOGY LLC,3025 E VICTORIA ST,COMPTON,LOS ANGELES,CA,90221,"","",33.864880,-118.207240,NAD83,FU SHENG INDUSTRIAL LTD,NA,FU SHENG INDUSTRIAL LTD,NO,331,Primary Metals,"","","","","","",331529,"","","","","",1319218319364,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,22.000000,0.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,316097.000000,0.000000,67514.000000,0.000000,383633.000000,"",PRODUCTION,1.280000
