1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2020,96002JFSHC1538F,110039018880,J.F. SHEA CONSTRUCTION INC FAWNDALE ROCK & ASPHALT,15380 FAWNDALE ROCK & ASPHALT,REDDING,SHASTA,CA,96002,"","",40.735182,-122.307814,NAD83,JF SHEA CONSTRUCTION INC,796888527,JF SHEA CONSTRUCTION INC,NO,324,Petroleum,"","","","","","",324121,"","","","","",1320219382278,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,0,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,0.670000
2020,9511WTLTCC1445L,110070090819,GORILLA CIRCUITS,1445 OAKLAND RD,SAN JOSE,SANTA CLARA,CA,95112,"","",37.373060,-121.894950,NAD83,NA,"",GORILLA CIRCUITS,NO,334,Computers and Electronic Products,"","","","","","",334412,"","","","","",1320219380932,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,750.000000,0.000000,0.000000,750.000000,"",PRODUCTION,0.900000
2020,94303FRDRS3825F,110000910220,SPACE SYSTEMS/LORAL LLC B4,3825 FABIAN WAY,PALO ALTO,SANTA CLARA,CA,94303,"","",37.427790,-122.104270,NAD83,MAXAR TECHNOLOGIES,116931045,MAXAR TECHNOLOGIES,NO,336,Transportation Equipment,"","","","","","",336414,"","","","","",1320218741561,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,6.000000,0.000000,205.000000,0.000000,0.000000,0.000000,205.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,211.000000,6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,205.000000,0.000000,0.000000,211.000000,"",ACTIVITY,1.020000
2020,9356WCHMTL13GDR,110002925899,CHEMTOOL INC,1300 GOODRICK DR,TEHACHAPI,KERN,CA,93561,"","",35.131514,-118.420832,NAD83,BERKSHIRE HATHAWAY INC,NA,BERKSHIRE HATHAWAY INC,NO,324,Petroleum,"","","","","","",324191,"","","","","",1320218629602,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2020,91730RLNLC9433H,110000477608,ARLON EMD,9433 HYSSOP DR,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,"","",34.081770,-117.544140,NAD83,EMC SPECIAL APPLICATION INC,NA,EMC SPECIAL APPLICATION INC,NO,334,Computers and Electronic Products,"","","","","","",334412,334419,"","","","",1320218808576,"N,N-Dimethylformamide",NO,0000068122,68-12-2,4416,YES,TRI,NO,0,YES,NO,NO,R,Pounds,5.000000,825.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,830.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4903.000000,0.000000,4903.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4903.000000,830.880000,0.000000,0.000000,830.880000,0.000000,0.000000,0.000000,4903.000000,0.000000,0.000000,44180.000000,0.000000,49913.880000,"",PRODUCTION,0.980000
2020,92399SRNSN32032,110000497971,SORENSON ENGINEERING INC.,32032 DUNLAP BLVD,YUCAIPA,SAN BERNARDINO,CA,92399,"","",34.022870,-117.105180,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332721,"","","","","",1320219183973,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2700.000000,0.000000,0.000000,0.000000,255.000000,0.000000,2956.000000,0.000000,0.000000,0.000000,0.000000,750.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3706.000000,2961.000000,0.000000,0.000000,2.000000,2700.720000,104.280000,0.000000,0.000000,0.000000,800.000000,0.000000,0.000000,3607.000000,"",PRODUCTION,0.530000
2020,95324HLMRC9001N,110000495802,HILMAR CHEESE CO,9001 N LANDER AVE,HILMAR,MERCED,CA,95324,"","",37.421613,-120.850431,NAD83,HILMAR CHEESE CO,131602112,HILMAR CHEESE CO,NO,311,Food,"","","","","","",311513,"","","","","",1320218934750,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,750.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,26.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0.000000,0.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0.000000,52.000000,1000.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,72604.000000,26.000000,2420141.000000,26.000000,2493797.000000,"",PRODUCTION,1.000000
2020,9215WSSCTD1696C,110055756711,ASSOCIATED READY MIXED CONCRETE INC,1696 CACTUS RD,SAN DIEGO,SAN DIEGO,CA,92154,"","",32.565730,-116.990250,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327310,"","","","","",1320218744795,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.411000,0.000000,0.000000,18.411000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.411000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.411000,0.000000,0.000000,18.411000,"",PRODUCTION,0.320000
2020,92113KLCDV2145E,110001199792,CP KELCO,2025 E HARBOR DR,SAN DIEGO,SAN DIEGO,CA,92113,"","",32.696772,-117.145403,NAD83,J M HUBER CORP,002554459,J M HUBER CORP,NO,311,Food,"","","","","","",311999,"","","","","",1320218689065,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.800000,3643.200000,4048.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3643.200000,0.000000,4048.000000,404.800000,0.000000,0.000000,0.000000,0.000000,404.800000,0.000000,0.000000,0.000000,0.000000,0.000000,3643.200000,4048.000000,"",PRODUCTION,1.020000
2020,91016MXXXX1601S,110000476583,3M CO - MONROVIA TAPE,1601 S SHAMROCK AVE,MONROVIA,LOS ANGELES,CA,91016,"","",34.133520,-117.991290,NAD83,3M CO,006173082,3M CO,NO,313,Textiles,"","","","","","",313320,"","","","","",1320218705248,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,NO,R,Pounds,2065.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2109.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9759.000000,0.000000,0.000000,0.000000,0.000000,9759.000000,0.000000,9759.000000,2109.000000,0.000000,0.000000,2109.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,222296.000000,9759.000000,234164.000000,"",ACTIVITY,0.970000
2020,92879NCXXX1001C,110038048396,ANACO & CLOW VALVE,1001 EL CAMINO AVE,CORONA,RIVERSIDE,CA,92879,"","",33.869817,-117.539254,NAD83,MCWANE INC,004001715,MCWANE INC,NO,332,Fabricated Metals,"","","","","","",332999,"","","","","",1320218784902,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7500.000000,0.000000,0.000000,0.000000,7500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7500.000000,0.000000,0.000000,7500.000000,"",PRODUCTION,0.970000
2020,91719MXXXX8500M,110000477467,3M CO - CORONA,18750 MINNESOTA RD,CORONA,RIVERSIDE,CA,92881,"","",33.849160,-117.506070,NAD83,3M CO,006173082,3M CO,NO,327,Nonmetallic Mineral Product,"","","","","","",327999,"","","","","",1320218825622,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,1,NO,NO,NO,R,Pounds,2.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720000,0.000000,12.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.720000,0.000000,0.000000,12.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.720000,"",PRODUCTION,1.010000
2020,90280LNDYT9301S,110001187144,LUNDAY-THAGARD CO DBA WORLD OIL REFINING,9301 GARFIELD AVE,SOUTH GATE,LOS ANGELES,CA,90280,"","",33.946295,-118.167040,NAD83,WORLD OIL CORP,072937436,WORLD OIL CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1320219004140,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,0,YES,YES,NO,R,Pounds,6.330000,4.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.810000,0.000000,0.000000,10.810000,0.000000,0.000000,0.000000,0.000000,19.900000,0.000000,291.470000,0.000000,322.180000,"",PRODUCTION,0.850000
2020,94589FRFLD8001R,110013814578,PRODUCERS DAIRY FOODS INC,199 RED TOP RD,FAIRFIELD,SOLANO,CA,94534,"","",38.203920,-122.155930,NAD83,NA,"",PRODUCERS DAIRY,NO,311,Food,"","","","","","",311511,"","","","","",1320219316268,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,0,NO,NO,NO,R,Pounds,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2223.000000,0.000000,2233.000000,"",PRODUCTION,1.000000
2020,92660NWPRT4321J,110015679372,NEWPORT FAB LLC (DBA TOWERJAZZ),4321 JAMBOREE ROAD,NEWPORT BEACH,ORANGE,CA,92660,"","",33.661960,-117.858450,NAD83,NEWPORT FAB LLC (DBA TOWERJAZZ),110573743,NEWPORT FAB LLC (DBA TOWERJAZZ),NO,334,Computers and Electronic Products,"","","","","","",334413,"","","","","",1320219387279,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,182.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.000000,0.000000,0.000000,182.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27672.000000,0.000000,27854.000000,"",PRODUCTION,0.750000
2020,9202WLCJNP215CY,110041626746,EL CAJON PLANT 29,215 CYPRESS LANE,EL CAJON,SAN DIEGO,CA,92020,"","",32.816860,-116.963560,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1320218652016,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,2.610000,0.001267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.367000,4.978267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.978267,0.000000,0.000000,4.978267,0.000000,0.000000,0.000000,0.000000,25.538000,0.000000,0.000000,0.000000,30.516267,"",PRODUCTION,0.800000
2020,94802CHVRN841ST,110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,841 CHEVRON WAY,RICHMOND,CONTRA COSTA,CA,94801,"","",37.938779,-122.396453,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1320219131822,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,34000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34000.000000,0.000000,0.000000,34000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34000.000000,"",PRODUCTION,0.830000
2020,92392STHWSBLACK,110000601171,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,16888 NORTH E STREET,VICTORVILLE,SAN BERNARDINO,CA,92394,"","",34.553400,-117.303100,NAD83,CEMEX USA,189840945,CEMEX INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327310,"","","","","",1320219091434,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,18.200000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.200000,0.000000,0.000000,45.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.200000,"",PRODUCTION,4.040000
2020,95134SNMNS2700N,110013285943,SANMINA -   BLDG # 4,2700 N FIRST ST,SAN JOSE,SANTA CLARA,CA,95134,"","",37.389170,-121.930020,NAD83,NA,"",SANMINA CORP,NO,334,Computers and Electronic Products,"","","","","","",334412,"","","","","",1320218724831,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7873.000000,0.000000,0.000000,0.000000,7873.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7873.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7873.000000,0.000000,0.000000,7873.000000,"",PRODUCTION,1.020000
2020,94510XXNCS3400E,110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,3400 E SECOND ST,BENICIA,SOLANO,CA,94510,"","",38.071670,-122.139750,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1320219303524,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,456430.196600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,456430.196600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,456430.196600,0.000000,0.000000,456430.196600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,456430.196600,"",ACTIVITY,1.010000
2020,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1320219105463,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,0,NO,NO,NO,R,Pounds,150.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,550.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,553.000000,0.000000,0.000000,550.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,553.000000,"",PRODUCTION,0.840000
